Name,Faculty,Document,Year,Link Detail Title
Fitri Arnia,FT,Metode Recovery Data Berbasis Informasi Mutual antar Frame untuk Video Motion JPEG2000,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:MLfJN-KU85MC
Fitri Arnia,FT,Penggunaan Moment Affine untuk Karakterisasi Huruf Jawi Cetak,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:-FonjvnnhkoC
Fitri Arnia,FT,OBJECT QUALITY ENHANCEMENT OF MULTI-FRAME LOW-RESOLUTION VIDEO,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:4fGpz3EwCPoC
Fitri Arnia,FT,ISCE 2013: An Unforgettable Experience at ISCE 2013 to Further My Research [Conference Reports],2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:epqYDVWIO7EC
Fitri Arnia,FT,Restorasi digital manuskrip kuno Aceh berbasis transformasi wavelet diskrit untuk pelestarian budaya: laporan hasil penelitian hibah bersaing batch I,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:nrtMV_XWKgEC
Fitri Arnia,FT,A Scrambling Method for JPEG Coded Images Enabling Image Retrieval from Scrambled Images,2008,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:z_wVstp3MssC
Fitri Arnia,FT,A study on the use of DCT coefficient signs as image similarity measure,2008,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:kuK5TVdYjLIC
Fitri Arnia,FT,"JPEG CODEC JPEG CODEC, 1994",2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:HbR8gkJAVGIC
Fitri Arnia,FT,Fast and Robust Identification Methods for JPEG-Coded Images,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:j8SEvjWlNXcC
Fitri Arnia,FT,圧縮率の異なる符号化画像の高速な画像同定法,2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:BUYA1_V_uYcC
Fitri Arnia,FT,IEEE CYBERNETICSCOM 2019,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:6ZxmRoH8BuwC
Fitri Arnia,FT,IEEE CYBERNETICSCOM 2019,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:sNmaIFBj_lkC
Fitri Arnia,FT,General Co-Chair,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:kh2fBNsKQNwC
Fitri Arnia,FT,A Support Vector Machine (SVM) and Speeded Up Robust Features (SURF) for Indonesian Car Licence Plate Identification System,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:foquWX3nUaYC
Fitri Arnia,FT,"Chahal, Nidhi 1 Chakraborty, Pavan 526 Chanda, Bhabatosh 73 Chanda, Kunal 17",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:lmc2jWPfTJgC
Fitri Arnia,FT,Pengukuran Kinerja Metode Histogram Ekualisasi untuk Binerisasi Citra Dokumen Sintetis Secara Objektif dan Subjektif,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:gsN89kCJA0AC
Fitri Arnia,FT,"Abdou, Sherif M. 1226 Adak, Chandranath 486 Adam, Sébastien 586 Afzal, Muhammad Zeshan 1046, 1101, 1111, 1246 Aggarwal, Rajat 1061",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:tYavs44e6CUC
Fitri Arnia,FT,Peningkatan Kinerja Sistem Identifikasi Iris Berbasis Korelasi Fasa dengan Pemilihan Daerah Iris Bebas Noise,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=B9MJSLgAAAAJ&cstart=100&pagesize=100&citation_for_view=B9MJSLgAAAAJ:0KyAp5RtaNEC
Khairul Munadi,FT,"A conceptual model of a school–community collaborative network in enhancing coastal community resilience in Banda Aceh, Indonesia",2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:maZDTaKrznsC
Khairul Munadi,FT,Enhancing community resilience towards disaster: The contributing factors of school-community collaborative network in the tsunami affected area in Aceh,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:35N4QoGY0k4C
Khairul Munadi,FT,The analysis of the development of the Smong story on the 1907 and 2004 Indian Ocean tsunamis in strengthening the Simeulue island community's resilience,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:GnPB-g6toBAC
Khairul Munadi,FT,No-reference PSNR estimation for quality monitoring of motion JPEG2000 video over lossy packet networks,2008,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:u5HHmVD_uO8C
Khairul Munadi,FT,"Indigenous knowledge management to enhance community resilience to tsunami risk: lessons learned from Smong traditions in Simeulue island, Indonesia",2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:YFjsv_pBGBYC
Khairul Munadi,FT,Effectiveness of Dissemination and Communication Element of Tsunami Early Warning System in Aceh,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:JV2RwH3_ST0C
Khairul Munadi,FT,A web-based geographic information system for aceh natural hazards,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:TQgYirikUcIC
Khairul Munadi,FT,Improved thresholding method for enhancing jawi binarization performance,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:2P1L_qKh6hAC
Khairul Munadi,FT,Efficient content-based copy detection using signs of DCT coefficient,2009,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:qjMakFHDy7sC
Khairul Munadi,FT,Error protection for JPEG2000-coded images and its evaluation over OFDM channel,2003,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:u-x6o8ySG0sC
Khairul Munadi,FT,Klasifikasi gambar berwarna menggunakan k-nearest neghbor dan support vector machine,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:4JMBOYKVnBMC
Khairul Munadi,FT,Error correction using data hiding technique for JPEG2000 images,2003,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:d1gkVwhDpl0C
Khairul Munadi,FT,Study on the spectral quality preservation derived from multisensor image fusion techniques between JERS-1 SAR and Landsat TM data,2003,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:9yKSN-GCB0IC
Khairul Munadi,FT,Features for Cross Spectral Image Matching: A Survey,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:M05iB0D1s5AC
Khairul Munadi,FT,Prediksi Zona Tangkapan Ikan Menggunakan Citra Klorofil-a Dan Citra Suhu Permukaan Laut Satelit Aqua MODIS Di Perairan Pulo Aceh,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:RYcK_YlVTxYC
Khairul Munadi,FT,Improvement of binarization performance by applying dct as pre-processing procedure,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:9ZlFYXVOiuMC
Khairul Munadi,FT,Error concealment using a digital watermarking technique for interframe video coding,2002,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:2osOgNQ5qMEC
Khairul Munadi,FT,Knowledge management practices in disaster management: Systematic review,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:PELIpwtuRlgC
Khairul Munadi,FT,A Review on Recent Progress in Thermal Imaging and Deep Learning Approaches for Breast Cancer Detection,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:tkaPQYYpVKoC
Khairul Munadi,FT,A study of fine-tuning CNN models based on thermal imaging for breast cancer classification,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&citation_for_view=ZrGI_MgAAAAJ:HE397vMXCloC
Khairul Munadi,FT,Disaster risk reduction policies and regulations in Aceh after the 2004 Indian Ocean Tsunami,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:a0OBvERweLwC
Khairul Munadi,FT,Real time textile defect detection using GLCM in DCT-based compressed images,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:iH-uZ7U-co4C
Khairul Munadi,FT,Changes in coastal land use and the reasons for selecting places to live in Banda Aceh 10 years after the 2004 Indian Ocean tsunami,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:blknAaTinKkC
Khairul Munadi,FT,Assessment of post-tsunami disaster land use/land cover change and potential impact of future sea-level rise to low-lying coastal areas: A case study of Banda Aceh coast of …,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:bFI3QPDXJZMC
Khairul Munadi,FT,A database of printed Jawi character image,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:M3NEmzRMIkIC
Khairul Munadi,FT,Noise characterization in ancient document images based on DCT coefficient distribution,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:TFP_iSt0sucC
Khairul Munadi,FT,A content-based image retrieval system for visually protected image databases,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:bEWYMUwI8FkC
Khairul Munadi,FT,A robust error protection technique for JPEG2000 codestream and its evaluation in CDMA environment,2003,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:IjCSPb-OGe4C
Khairul Munadi,FT,Effective and fast binarization method for combined degradation on ancient documents,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:bnK-pcrLprsC
Khairul Munadi,FT,Advances in Cross-Spectral Iris Recognition Using Integrated Gradientface-Based Normalization,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:1qzjygNMrQYC
Khairul Munadi,FT,Moment invariant-based features for Jawi character recognition.,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:zA6iFVUQeVQC
Khairul Munadi,FT,Skin segmentation based on improved thresholding method,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:u_35RYKgDlwC
Khairul Munadi,FT,Histogram statistics and GLCM features of breast thermograms for early cancer detection,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:pqnbT2bcN3wC
Khairul Munadi,FT,PERFORMANCE COMPARISON OF DENOISING METHODS FOR HISTORICAL DOCUMENTS,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:k_IJM867U9cC
Khairul Munadi,FT,A secure online image trading system for untrusted cloud environments,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:j3f4tGmQtD8C
Khairul Munadi,FT,Agent-based tsunami evacuation simulation for disaster education,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:hMod-77fHWUC
Khairul Munadi,FT,Communicating Risk in Enhancing Disaster Preparedness: A Pragmatic Example of Disaster Risk Communication Approach from the Case of Smong Story,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:pyW8ca7W8N0C
Khairul Munadi,FT,KNOWLEDGE MANAGEMENT UNTUK PENGURANGAN RISIKO BENCANA (Konsep dan Implementasi pada Pusat Riset Tsunami dan Mitigasi Bencana-Unsyiah),2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:D_sINldO8mEC
Khairul Munadi,FT,Secure online image trading scheme using DCT coefficients and moment invariants feature,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:hFOr9nPyWt4C
Khairul Munadi,FT,Improved Iris matching technique using reduced sized of ordinal measure of DCT coefficients,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:_FxGoFyzp5QC
Khairul Munadi,FT,Klasifikasi Gambar Berwarna Menggunakan Metode K-NN dan support Vector Machine,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:nb7KW1ujOQ8C
Khairul Munadi,FT,Efficient packet loss protection for jpeg2000 images enabling backward compatibility with a standard decoder,2004,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:zYLM7Y9cAGgC
Khairul Munadi,FT,Improved Cross-Spectral Iris Matching Using Multi-Scale Weberface and Gabor Local Binary Pattern,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:3s1wT3WcHBgC
Khairul Munadi,FT,Estimating fish weight based on visual captured,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:rO6llkc54NcC
Khairul Munadi,FT,"Pengukuran Badan Ikan Berupa Estimasi Panjang, Lebar, dan Tinggi Berdasarkan Visual Capture",2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:l7t_Zn2s7bgC
Khairul Munadi,FT,Assessment of post-tsunami disaster recovery of Banda Aceh city of Indonesia as window of opportunities for sustainable development,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:yD5IFk8b50cC
Khairul Munadi,FT,Penerapan Deskriptor Warna Dominan untuk Temu Kembali Citra Busana pada Peranti Bergerak,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:NMxIlDl6LWMC
Khairul Munadi,FT,Multiagent Based Tsunami Evacuation Simulation: A Conceptual Model,2012,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:SeFeTyx0c_EC
Khairul Munadi,FT,Iris recognition method based on ordinal measure of discrete cosine transform coefficients,2012,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:YsMSGLbcyi4C
Khairul Munadi,FT,Sistem Informasi Multi Ancaman Bencana Alam di Aceh,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:EUQCXRtRnyEC
Khairul Munadi,FT,Satellite Imagery and In-situ Data Overlay Approach for Fishery Zonation,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:eQOLeE2rZwMC
Khairul Munadi,FT,Codeblock-based error concealment for JPEG2000 coded image transmission over RTP,2007,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:ufrVoPGSRksC
Khairul Munadi,FT,Packet level pre-FEC interleaving for robust JPEG2000 video streaming with low receiver processing delay,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:Tyk-4Ss8FVUC
Khairul Munadi,FT,Cross-spectral iris recognition using phase-based matching and homomorphic filtering,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:olpn-zPbct0C
Khairul Munadi,FT,Karakterisasi Kematangan Buah Kopi Berdasarkan Warna Kulit Kopi Menggunakan Histogram dan Momen Warna,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:f2IySw72cVMC
Khairul Munadi,FT,Improvement of binarization performance using local otsu thresholding,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:ZHo1McVdvXMC
Khairul Munadi,FT,Tweet Clustering in Indonesian Language Twitter Social Media using Naive Bayes Classifier Method,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:geHnlv5EZngC
Khairul Munadi,FT,DHJ: A database of handwritten Jawi for recognition research,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:ldfaerwXgEUC
Khairul Munadi,FT,Binarization of Ancient Document Images based on Multipeak Histogram Assumption,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:70eg2SAEIzsC
Khairul Munadi,FT,Estimasi Panjang dan Lebar Ikan Berdasarkan Visual Capture,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:N5tVd3kTz84C
Khairul Munadi,FT,Temu Kembali Citra Busana Muslimah Berdasarkan Bentuk Menggunakan Curvature Scale Space (CSS),2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:lSLTfruPkqcC
Khairul Munadi,FT,Interactive Internet-based disaster risk information system for tsunami-hit Aceh province of Indonesia,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:BqipwSGYUEgC
Khairul Munadi,FT,Pengembangan Sistem Informasi Kejadian Bencana Berbasis Web di Aceh (Contoh: Data dan Informasi Bencana Aceh),2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:abG-DnoFyZgC
Khairul Munadi,FT,Metode restorasi citra manuskrip kuno berbasis histogram terekualisasi,2008,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:b0M2c_1WBrUC
Khairul Munadi,FT,Image Enhancement for Tuberculosis Detection Using Deep Learning,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:_B80troHkn4C
Khairul Munadi,FT,Cross-Spectral Face Matching Based on Phase Correlation,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:AXPGKjj_ei8C
Khairul Munadi,FT,Disaster Risk Communication Issues and Challenges: Lessons Learned From the Disaster Management Agency of Banda Aceh City,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:cFHS6HbyZ2cC
Khairul Munadi,FT,Improved Cross Spectral Iris Matching Using Gradientface Based Normalization,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:fPk4N6BV_jEC
Khairul Munadi,FT,Retrieval performance of color descriptors derived from DC components of protected JPEG images,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:J_g5lzvAfSwC
Khairul Munadi,FT,Improved Model of the Selection with Soft-and Hard-Combining Decoding Strategies for Multi-User Multi-Relay Cooperative Networks,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:vV6vV6tmYwMC
Khairul Munadi,FT,IDENTIFICATION OF MOST SUITABLE BINARISATION METHODS FOR ACEHNESE ANCIENT MANUSCRIPTS RESTORATION SOFTWARE USER GUIDE,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZrGI_MgAAAAJ&cstart=20&pagesize=80&citation_for_view=ZrGI_MgAAAAJ:isC4tDSrTZIC
